id,comment_text,insult
26cbe5f0c3e80b3f,"Another barnstar for sawyer oh wait i meant reywas 

Barnstar for just being enthusiastic hope this completes your life and makes your sole purpose of going on wikipedia every day to edit things every day by the way worth it",0
378bb446adb5b3fd,Please don't vandalize Wikipedia!,0
0ba4a7faf230a1e2,I see- thanks very much for sharing these images with Wikipedia. Could you perhaps state on the image pages that they are scanned in from you private collection?,0
b8835ef3fb89d274,exuse me but how dare you block me i havnt said anytting that was untrue FridgeMagnet is out to cause trouble do you have any idea how many people in this complex need to use THIS IP ADDRESSs???,0
95a6a4e4423a7d51,"Additionally, your post on his talk page makes it seem like I am harassing him. That is definitely unjust and defamatory!",0
783246efc9446b8e,"""
The user hasn't made any edits in five days.   don't talk email me """,0
2580c600918cafe5,"""
But BB2 was added first. All I am saying is that consensus should be reached (and we do not need to be the same as BBUK, since the show are almost two totally different things; they just revolve around central concept). –patois """,0
1cec2a3735013149,"It is not racist 

what i post, you are just a PC race denier",0
3c6e21937355c18f,REDIRECT Talk:2005–06 Chappell–Hadlee Trophy,0
7a7d2f0ae95958e2,"Problems
WHY DID YOU DELETE MY FUCKING PAGE YOU NIMROD!!!!!!!!?????????????!!!!!!!!",1
b38645b77a68c396,I knew about this song before it was big! Now everyone knows!,0
16524a9a350ba534,"not all keys work 

not all of the keys on the keyboard work when prompted for the 'any key' imput, notably the 'Esc' cey, testing should be done and non working keys stated.",0
20af67b2150ce1f2,"I notice, for example, that all your books are general histories, when you should in fact be using dedicated historical atlases.",0
817ab90c43d70e16,"Length 

The length of the bus fleet has been converted from feet to metres, as this US editor had forgotten that the US system is not used in Canada.",0
6a2df5a392b4ec8e,"""
psst; wink, wink, nudge, nudge. what goes on off-wiki, stays off-wiki. turning the IRC chat tables is fair play. ⇔ †@1₭ """,0
b993330981046db5,"""

What? MacDonald of Clan Ranald? Lord Huntly, off with his head!  """,0
123e4a1ad5be13e6,"""

 Talkback 

 | talk to me """,0
23502ce6c33006eb,"""

 Sockpupet labelling 

Don't go around labelling user accounts as suspected sockpuppets. If you have evidence to present then present it in the correct place, but do not go around arbitarily labelling user accounts as sockpuppets.  talk """,0
29647bbf143b033a,"Thanks everyone for the help. And especially thanks to our Galician colleague, this is much appreciated. And pretty funny really when you think about it.",0
7ebdff668977ce06,"Main image 

The main image shown is their sports performance logo.

It should really be the global adidas brand mark (which incompasses sports performance, originals, NEO, y-3 etc), as displayed on their website.",0
2786508ac64d62e6,"Nice one Arbiter. Good. In global terms, it doesn't matter what Wikipedia says. So go for it. Knock yourself out.",0
e01dbd35a9bbf1e7,"""

 I get burnt whenever I read """"Note that continued personal attacks may lead to blocks for disruption.""""  """,0
86737cd01bed7a45,"So your response is yet another personal attack. Perhaps if you were to work with editors rather than attack them, we could improve the article.",0
c70021fcd34f9536,"I draw your attention to this.

http://en.wikipedia.org/wiki/User_talk:Magnus2",0
f541910c43b27182,"Appears to Be Uncontructive?

Since when do your mere feelings = evidence? Get a clue hypocrite. You are the one being unconstructive.",0
a610271c9a0d03f9,"""

 Lucie Campbell 

Hi there.  I noticed you tagged the """"Lucie Campbell"""" article as being """"underlinked"""".  Why didn't you just read the article and add some links?""",0
cf7afd310655e4e5,"I have made the first two changes that you mantioned. I can make the final change if you detail how you would like it formatted, I am not sure how to write it or where to put it from your request.",0
a846ea3736473953,A series of vandalisms were committed by user:Fuzzybunny17 on the 11 October 2006. The vandalism has been removed and the user warned.,0
874e7f09c87f6a4a,Yes will been in a pornogrific ring with Ryan White we know that it mean go-nad string,0
09922a2a93d8b2df,""":Just because the Nazis used the story in a propaganda campaign doesn't mean that's what the story is about. A """"nose as long as a poker"""" doesn't sound much like a Jewish nose anyway.

""",0
b5eddfba17f1d63d,"Raymond Dimech
What concerns me about this speedy deletion is that I cannot find a CSD that fits it. Talk",0
8816e1c2fc4534fa,Many of these were Principales.,0
0fa818a1d1d83b28,"""

Accident, 18. feb 2009
Stop adding the accident with the Bond helicopter EC-225, who ditched in the north sea, to this page. EC-225 and AS332 Superpuma are different aircraft!  —Preceding unsigned comment added by 80.212.219.85   """,0
dbee70418ec798b5,"SPITHOLE #1 

YOU SUCK SPITHOLES!!!!!",1
266e03ede66053e7,"02:34, 18 Jun 2005 (UTC)",0
81fb47ca2f84f42e,"""

 A pie for you! 

  Here's a pie to make you feel better.   """,0
6a7d2978e5fb74d3,"I'm sorry, I've just create an accound today trying to fix up some broken links, but I see my IP address was blocked. I don't know why, but I just hope maybe anyone reading this can help me.
Thanks.",0
684661c0ebefe26e,"""
 at least is a researcher, maybe disgruntled, but not only a measly """"editor"""" as some of the stumps here   """,0
dcc07df6abb8581c,"Ok, I edited the article in other words, I did not paste it directly from other source. And FAS is allready in references.",0
4d7c13dfc6684e35,"H.S
   Will you please put out the pictures..it looks like where not going to be able to go tomorrow will have to meet at the libray or something..
later
jg",0
f7eb70c84aaea13c,"""::I suppose Deniability isn't really a suitable adjective... It's not a """"government contractor"""" is it?  

""",0
ca1316a6f026dc54,"""
 It's a little hard to read, but outside of that I have no problem.  It might also be a good idea to have a map of the states.   Talk To Me """,0
75160334226a323f,"Oh ok 

Fair enough - I've only just started being a legit user so was more aware of the existance of the test templates than the need to sign them. Thanks!",0
05dc64ac8fbc5486,"""

 Reality check: Montevideo does not require relations with foreign states. It merely requires the """"capacity"""" to enter into relations with foreign states.  -  """,0
a7b61376d4c89e78,". I'm not questioning that there are refugees among all these people, I'm arguing against calling it a European refugee crisis.",0
7c0914f94e432b1f,"I have taken the liberty of removing the COI tagging from the article. C S, what I would suggest is that you research and implement the Request for Comment process instead, therefore inviting third-party investigation and involvement.",0
3bcd017c58ec0409,"My RFA Thanks 

Thank you for your support at my RFA; it closed a short while ago as a success.  As support comments go, yours was certainly one of the briefest.  And what do I have to say to such brevity? Cheers! Once again, thank you.",0
d19f958ef44f9f19,"Bacillus thurigenes, a baceria, is often applied as a pesticide.",0
65a1f3384877acba,REDIRECT Talk:Wrongful conviction of Steve Titus,0
9a35bd16779458b8,"It appeared on CTV news, and that's news enough.",0
e6b71b1a478908e8,"Hey, the page exists at VJM Media Group. There is an ongoing AFD (Articles for Deletion) debate on the page, so you might want to take part in that. Hope this helps )",0
9194c13ff847c95b,"Unprotect All Those Article's This Minute 

Things were peaceful before that meanie came and protect this article. Luckily he's been reported for calling mean names. 58.7.187.142",0
32622d9b644e0a89,""":: I have expanded the release history. —   

""",0
f1216bbfe219bc82,"She doesn't have a crush on him any-more, but I believe, for the first four books, she did. It makes since.",0
edb1b8aa1780c90c,"""

Approvals
I checked and the changes made to the references based on Imzadi's peer review are fine.   ><>°° """,0
783d2541a1670373,"That's funny. Hanuman Das made precisely the same observation about Mattisse and Timmy12, here or more readably here. Nobody who signed the RfC took it seriously. Do you?  (Talk)",0
d99a66cbba48c8fa,"I did promise so on Meta-Wiki at your accountpage, and herewith like to thank you for the answer to be unprotected, which I 'm trying to achieve. Regards: Borgdorff 86.83.155.44",0
31b17a1ae5d4b11c,"Son 

Nathaniel seems to be the son of Jim.",0
e91c3af817579340,women for sale - ring 027 695 6900,0
d93b47b3c2635ccf,"THANKS FOR YOUR ADVICE 

ya,i wanna thank you.but,i want to tell you about bias editor whose name is shahid,who always interfare.and for info read the articles of musicians",0
57e27692fd769682,LICK YOUR OWN BALLS WHILE SUCKING YOUR ARSE,1
e4a8d94233e013ee,"2007 (UTC)

Please do not add nonsense to Wikipedia. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.   17:43, 1 March",0
80ec9c5dddc64338,Creepy being stalked. Ain't it Gabey? ROFLMFAO!,0
f351ef4277d2a0bd,"""
I was hoping he would focus on this page instead of the mainspace. I guess not. Protected now. Cheers! gabsadds """,0
b6cf05d648630e9b,"Well, if you still think that way , why dont you search the term on google and find it yourself that I am right 72.33.44.250    
you wont do it because this will make you go back on your actions ,,  you racist 72.33.44.250",0
d25665b42ad88891,That does not neccessarily mean it is accurate or correct that they should continue to be known as 'reforms' - it doesn't convey the true meaning 82.29.70.34,0
a7e141caef198b4b,"Reporting Itaqallah
I have caught Itaqallah blatantly lying in his edit summaries and reported it at WP:ANI.",0
720784480c8b5957,You know what you should do?,0
6ae7039f19dbaea7,"|listas=Card, The (The New Twilight Zone)",0
98290c9fa62dff3c,"vandalism 

why do you keep vandalizing my user page? please just leave me alone.",0
1f74a4857494ef8c,"""

 Bwilkins 

You're another one. You shouldn't even be an admin in any case. You certainly didn't get anything like a consensus on your RfA.  •T•C•E• """,0
3d79835ed4ce2a1b,"Reymond  

If you into spanish football and will post I would like you to be a leader of my spanish section on my forum! http://barmedfootball.com",0
3bf3c6d4dbc0d5b9,"""
By definition, legacy fits Beyoncé, but there are better titles I think, like """"Impact"""". Yes, such a section is perfectly alright. — · [ TALK ]  """,0
ba7474c773b7db91,", reduced to serious injury if dispensed within 14 days.",0
91d8593ad1f95a41,"""

Um, and that helps wikipedia, how?? How is it alright for an editor to stlak my edits and threaten with speedy deletions but I am not free to remove their posts? Isn't it my talk page?  Blofeld -  """,0
0f221119f8c891ef,""" to read """"My"""" instead of """"remove"""", so my post will not longer be relevant, nor funny. Thanks for your diligence, as always -   04:16, 14""",0
1f5945898627a99f,Just to make it clear: you may not put in any links whatsoever to thecivilengg.com. :==( o ),0
a3ccae0b935ef5c1,"No there is no rule against it, but it's beyond obvious you are doing it to troll, waste time and piss people off.",0
67bafd67635b9894,Construction is due to start in summer 2008 and is expected to take 18 months.,0
fa91b24bc1e6d6d7,I'll move them back by using yet another requested move - please don't move them back. Their full names are mentioned in bold in the first line of the article.,0
434a84d2e0115a2c,"""

actually I just wp:bb because with 2011 in the text, it can't be linked to very well..  talk """,0
4d85b713170b1b3d,"Re: WQA 

Don't put one-time warnings on talk pages when you DO NOT have admin rights; it defeats the purpose of the notice; and running and telling a person who @ rights is STILL NOT your decision. Ka-peesh? Good boy. 97.102.160.62",0
71fcf51225733b8d,gay fucking cockface shit ass cunt,1
b9d96dbe95f28469,"Franklinton and the Bottoms are NOT the same thing.  The bottoms is further west, Franklinton is like the Short West.  This article is very wrong.  155.188.183.6",0
ed9c1efb41f02916,"Hi Bruno 

 Hi Bruno. How's things? I'll get the SPI together over the wknd. Cheers,",0
4b87a40dca986060,I guess we aren't used to humour here ;) -,0
e94156f38c59e8c8,haha me grow up!? kid get a life and stop reverting ppls edits before you get banned,0
bdfe6730bc48efd9,"Njgw? 

Your dead mummy ashes?",1
5ac25df8d9b411d1,where is the citation for this.  Iran does not have ICBMs.  this is fud,0
2e1292114b93510d,"Damn, didn't see that. I just read the box.",0
29a8003f5a9c6a12,"""

To coin an old phrase...""""oops!"""" —   [Chat • RFF] """,0
d48588a4aaabbebb,"OMG! for the last time, i couldn't care less if you blocked me!!! P",0
c0f87ef8ea21e565,"I am fine with article protected with this glaring nonsense in the middle. I will not mediate with this obviously mentally damaged person. If wikipedia don't want or cannot deal with such people, my only answer here is the revert button. `'Míkka",0
f5ba624cbcf9abb6,"Quincuncial map 

Whoa, that's what I get for editing while feeling blech.!  Thanks for catching that! -",0
3370aacbdd4c2d74,smart men of their time. got all those bodies in eleven months and were never caught. nice,0
78ff900f5af121df,"euro 

look at http://en.wikipedia.org/wiki/European_Football_Championship , they don't have 3rd place anymore, but they still use 3rd place, and even 4th place in the all-time ranking, it's the same everywhere",0
9ddb68cf6dbf9262,"""Saying you answered the question when you didn't is not the work of a """"good editor"""".  Please answer it here:

If they were not walking out of the Ard-Fheis, as described by JBB, what were they walking out of?  

""",0
3a20ea0c95b3fe25,"I wouldn't interfere if I were you, Kenneth Wong. 121.6.236.4",0
65b7d83947672633,"""
I couldn't care less about admins right now. Particularly not ones who fail to recognise that I am reacting to numerous """"civil"""" PAs and insinuations made here in the last few hours. Admins are not gods. -   """,0
a8a899ada4f00223,"Another thought, if wikipedia really is consensus based, then unlock the article, stop with your heavy handed editing and distortions to the truth, and let the article evolve on its own without your ignorance based opinions.",0
ec8e9a78bd1ed801,"Yes, it does sound biased.  It is certainly not true among mainstream anti-abortion activists.  Where in the article did you see this statement?",0
16fc8ee8dfc92c9e,"Are you gay?
Are you a nigger?
Are you a gay nigger?

Then the Gay Nigger Association of America is right for you!

Give me yor moneyz!",1
7437cca868bd6896,"EDIT: FYI, the only reason why I mention this to you is because I view you as a wiki-friend... ;-)",0
2ba232ac4324d0c2,"""

Polish elections
I don't mind, but may I suggest you ask this on the WP:PWNB for a wider audience - particularly useful may be your cooperation with | talk  """,0
c5043b549f3afbf4,@2001: it does seem strange that your edit request was reverted as vandalism. But maybe I don't know the whole story.  (talk) (Please comment on my editor review.),0
e1f4abe6a6fd37d9,"Hey !! 

Sorry friend, I'm a new in Wikipedia, but the user  is bothering me for days and my work (contributions) too. I must say that if it continues I will have to report to that user. thanks

Sincerely.",0
4ca84bd071c13aac,There were too many of them warning me about the same thing and a few other users' edits do not seem to be in good faith to me.,0
1399d55b290afef1,"""

 Hanley Vandal 

I'd just report them straight to [WP:AIV]] right now. Just my opinion.   the legend reborn... """,0
bf92914c41431d27,fuck you atlan. fuck you and your fucking bullshit. go suck some dick BITCH!   carmegenon,1
53fa964a492a7f54,"LUL
Ok i will remove the images if they are presumed copyrighted. Apologies in the meen time.",0
9521b483f3c55628,of course thanks for the note,0
a1f86181df44078b,". Also the Ip is dyanmic for some reason it changes daily, so it will only give me a 24 hour block, while other people suffer for nothing. 1 EDIT, does not create a 6 month block!!!. Shorten please.",0
c06cd5be020445e4,"I will find you in real life and kill you  

I will find you in real life and cut your throat you miserable piece of shit. Fuck you you fucking douchebag I will fucking kill you and all of your family you fucking miserable worm.",1
e33bbc5b1aa0598e,"Check the Model 1968 Recoiless Rifle article - ie someone found a good photo 

Wilson Someone found a very good photo of the Model 1968 in WP commons and posted it.",0
8934b70eec7b1bff,"user benjamil has made some remarks but user elen of the roads is silent, the user who has wrongly branded me as henrikkarlstrum, remains silent.",0
106153559828f3b4,"""

 Please do not vandalize pages, as you did with this edit to Stock market crash. If you continue to do so, you will be blocked from editing.    """,0
2af334420ce34494,"WHAT KIND OF NAME IS PRAIRIEWOOD??????? 

ALL THESE SHIT NAMES ARE EVIL! WHAT HAPPENED TO MAD NAMES LIKE HINCHINBROOK AND BOSSLEY PARK?? IT SEEMS THAT PRAIRIEWOOD PRODUCES NOONE BUT EVIL AND I HAVE HEARD RUMOURS THAT STALIN ORIGINATES FROM THIS AREA!",0
95e0c3f8fafc85a9,"""

I added back the line """"This anecdote was also made into a short film for management education. """" and fact tagged it.  We know this is true, so it is fine to add as long as it is tagged with a {{fact}} tag.  I will source it later on.   (TALK) """,0
468119597aa8ada4,The only thing I did wrong was descend to your levels by playing along with your posts...,0
00f16be4cb3b935c,REDIRECT Talk:The Best of Apocalypse,0
20b959b70f47e055,No apology in that of course! too much to expect...well where is the article on drug dynamization as of yesterday lost in cyberspace or what? OK Filll proceed and try to keep this wrecker on a short leash please Peter morrell,0
3206ed2ba62d9c5e,REDIRECT Talk:Civil unrest in Kenya (2007–present),0
49697583730284d5,"Y U REMUV MY POST AGANE 

EY YOU NIGGUR I SAID I SUE AND NAO I AM YOU REGRET IT FO EVUR YOU NIGGUR",1
66e564ce5a69746a,"Warning 
I appreciate it. And thank you for not suspending me outright, I'm still learning how to play this game. -)",0
8ca35fc0ef87e124,"Yes, okay. At least that makes it more clear that the phrase Brythonic is primarily linguistic, rather than ethnic.",0
0aa8c6a4f17246dd,Another article here ->http://www.cbc.ca/news/business/story/2012/07/20/crop-prices-drought-canada-us.html,0
8bf745dd03fed6e8,", 17 July 2013 (UTC)
 Same range, two more weeks. Sorry for the delay in replying; the new notification system does not work well on a busy page.    23:38",0
bf3e73f5bde3246f,"Do not delete please
I undid your deletion of a whole section of life story of Padmasambhava according to Jamgon Kn
ongtrul. Please let it remain. With regards to Padmasambhava great caution is often advised.",0
4f5f614502db3697,"hello 

i was interested in this topic sicne i have had it recently but i saw that this is almost the same inforation that is on a real phabdomyolysis site on the internet wrote by medical people and its not verry hepful.

thank,",0
0c41dfaf7e84cfe8,"i love to be a taurus 

being a taurus is very important i feel really good about it and cant help that i just jump up and down.'Bold text''''Bold text'''''''''",0
65ba02b5050f6b77,"Merge with Mashup
This page should be merges with Mashup (web application hybrid) ...and external sites look like spam to me -",0
4f1e04158ce73f1d,"August 1, 2009–August 31, 2009",0
49fd916ea31437d1,It seems like this has been happening to a lot of articles that are linked to from the main page lately.  Why don't you just stop people from editing the templates that are on the article of the day?,0
1e0f3520df55c6e2,I agree - with some of the finer detail merged with timeline article.,0
6d435fd0975acf8a,"""

You'll see that I added a definition to the lead. • Freechild'''sup?'' """,0
3fda3e4c290c8d39,"""

E-mail
It's what you have ) —  ε """,0
71e54a80e9751df0,Everyone shut up i havnt been here for hours and when i return DEBATE this argument is over like that one man said,0
f918bd6fc491bacb,"If you can get them to comment on this talk page, without contacting them outside of this talk page, on the substantive issue I will issue a complete and abject apology.  - «Talk»",0
faa8b9bdbf891a2e,"Page Designs
God, I am so addicted to your userpage design. Would you mind if I stole and kinda re-designed some of your userpage designs for my userpage? Thanks.",0
84ef69dc49e6eb19,"""

 WHAT?!?! 

""""damaging the hard work of others""""

I did nothing of the sort. Your user talk is open to anyone. i was just expressing my opinions.

Frickin idiot, gosh....""",1
40960cbdfdb2d41a,"f

 Links for me 

 User:Graham87/Films

 Random userboxes 

{{User:Shreder 02/klsafjlsafa 

 Links for me 

 User:Graham87/Films

 Random userboxes 

{{User:ThePaint",0
669375382a0e6515,"What does this mean? 

Kww has been marked for CSD G10 and the user has been warned.",0
4df30639acb250b3,"No. Wikipedia is not a venue for science experiments—at least, nothing at this ad hoc a level. —'''''' (talk)",0
040117a04c29f08a,"Well then, let me suggest that you do a simple change in your userpage and maintain it, then I will leave it otherwise prepare to get very bored. You have been warned.",0
00da1b5709d4c01e,"3RR Violation by PatrickFlaherty 
User user:PatrickFlaherty is reverting a sourced post. He is also violating the 3RR for Raila_Odinga",0
eb93f13ac777b5c6,"""

 Please do not vandalize pages, as you did with this edit to Zane. If you continue to do so, you will be blocked from editing.  '''rolls''' """,0
db6e6510d77c1710,"""
Oh, and by the way, there is a clear line between """"vandalism"""" and adding common knowledge. They may be unsourced - but they are not promotion, soapboxing, or vandalism. Get a dictionary.""",0
a8a85c490020a2c9,I've got a comment about getting this done to my pubes,0
36e10faef714ce52,"""
 What about """"List of specific collective nouns by collective term""""?
 Nevertheless, I would appreciate it if you could relate to my questions.   """,0
1e6580cd9dcc55ec,"nobody so clever, ever consider its talk page.. only some animals from Sin Ga por...",0
2ae32c88085472a8,"""

It is possible but he is still under contract which makes him apart of the roster. He has to be released from contract to be alumni.C """,0
f1c00b41ffcaa446,"Starting tomorrow (Sunday), I'll be gone for 8 days. Please keep an eye on the two I&S; episode GACs for me, as well as Homer at the Bat and the Simpsons FAC. See you in 8 days!  0422",0
d8e3ed487c0e2ef1,OP is a fag and moot is OP,0
fc8c91739b35ed4f,"His father is an entrepreneur from what I heard, and a member of a local gun club.",0
95756d07bc441d89,"""
 Thank god for that, I just checked, and thought I had accidentally tagged a page in someone's userspace. My face face was starting to turn very red...  talk to me """,0
b0909a45546f34b9,Question: I could probably have no problem pulling in a decent number of people on this who'd like to comment... shall we go that angle at this point?,0
860a2d163ae7ccf2,"""

Hey, I said it was """"a"""" seat, not """"the"""" seat, you dumb motherf#@$ker!!  Learn how to read English.  Soon I shall be an administrator and have you purged from this noble experiment. """,0
5d8f0f1ce22bea0c,"Thank You! 

Thanks for all your help on Green Iguana...that's been a beast to rewrite!  I'm going to use that thing you did with the links to wikispecies and Commons on all my other articles...looks so much better that way!  Thanks again!",0
3bb8a4cf506d45c1,Hi.  I reverted your recent change to RuneScape.  While I don't care really that you moved your site from medium traffic to high traffic...when you moved it to high traffic you removed the link to another high traffic site.,0
dd68ad90f455abf4,"""

I just read the section Urumi (film)#The English version, and I see that it is to be titled Vasco da Gama. Is this the film Sivan was commenting on in the """"Production"""" section? If so, I think that ought to be made clear.   """,0
8302328ac0fe32ec,"""

 Lucy LI 

I promoted the article Lucy Li you nominated. I just made a few tense changes and removed a sentence and it was good! Good work my man. Disc Wheel (Talk + Tontributions)  """,0
f47b51e343a61474,", impartiality in a public forum, and of course the gaping hole in his logic",0
d85140e755e94f48,"Drmaik is not an Arab, nor a Muslim, nor is he very knowledgeable about the Arabic language or Arabic culture. Do not reply much on his suggestions.",0
1ee93a8f4aee5614,"Thanks 
Thanks for your 2 cents . It made me feel better! Have a great day!",0
46f2eb30e070eca2,"""

 Race 
Hi. I notice you are reviewing the """"race"""" article. I hope you don't mind me asking what qualifications you have in this field. 81.187.210.13  """,0
e49ea3fac3ed6a1c,"""

 Please do not vandalize pages, as you did with this edit to Tom Chilton (game developer). If you continue to do so, you will be blocked from editing.   (talk) """,0
b85330a5d73ba706,Ps.Are you a Pole?If so why write to me in a foreign language?Trzeba po polsku.,0
f7dffd99faadc280,Oh sorry my bad wasn't paying attention,0
140cb8dc1570e423,I noticed it doesn't mention if the real President was himself shot.,0
8eebe031dc5ddbdd,"Please read Wikipedia:Autobiography, which gives reasons why this approach is not appropriate.  talk",0
3abdd886b08d8c0f,He was not carrying any weapon... a weapon was later found in a sock away from the scene. also if he had a weapon it would still be murder94.168.211.137,0
06ed5a7dca838d30,"Special note, for a special someone 

Fuck you, eat shit.",1
f113b93fa8de0bb2,"What should i do, just leave it? It warrant his ban being extended.",0
b6a60730cedef0eb,You do more damage than the vandals.,0
76ac1a43925675cc,"In fact, I would suggest a close but don't want to run afoul of the Jamaican Bobsled Team clause. The JBT may consist of Mitch and TMF who have yet to make an appearance, not to mention Larry V. Best to hold off.",0
f6932a5b5219059f,The creek is Ruisseau Green's Creek.,0
16e89fc154ff8a85,A second IP address whose only edit is about me has just arrived to comment at the AN/I.,0
a444c7799fb7f703,"Wow, nice job on the article thus far.",0
787fe0c1b39bf71c,"""about the word """"Paekche""""'s origin. I'll wait to the source for a certain time, and vote to delete this text. """,0
5c8ee25766adf07a,Image requested|artists and entertainers|people of,0
8d3d5c160ac29cbd,"Kelsey Smith does have a Wikipedia article, but her notability is currently being debated.",0
80dbee05a89faf3b,PERSONAL ATTACKS. DELETED AFTER REPEATED REQUESTS FOR REMOVAL.,0
9693d66846dd9879,"""

It's good to be in love, but Wikipedia is not the place to profess it. See Wikipedia:Introduction on how to focus positive energy. \Echo 20:35, 13 Jun 2005 (UTC)""",0
067c381584165305,Well he is working in the team cabal from NET as you are. He is not even a player here but a soldier that reverts any and everything. Your endorsement of him says volumes about you Hibernian ( ),0
9c076fda1f8c8a08,"Hi. I too have a similar impression. I think the frustrating situation prevails because of just 3/4 bad apples. Once they mellow down, the atmosphere is likely to become completely normal. Others are not bad. I think they are quite good actually.-",0
bd2e0da7dd3b5aad,", or writing in a why which is obviously more organized, and can be seen in other articles as well",0
ec7263ffff7cba40,HAHAHA @ Best ever. 1st round KO to Serra. Embarrasing day to be a GSP fan.,0
0fdd6088e107ea6b,Oppose has promotional flavor and does not rely on RS,0
3273d543ae868405,"""

Kudzu1 or VQ or both

I know you check here. Get a life.  talk """,0
5d32f1c834d7784a,"""

 Get ready 

for Armageddon. Good thing I have rollback. ;)SimonS """,0
54ab638d1538ead5,Sigh! I've commented on the AfD,0
cf4e0f0c25a398ae,"Religious Perspective
I think that a controversy section should be added talking about this games addictive properties and its anti religious philosophy",0
d1495b979d59dd6b,BUT User:Amortias i didnt attack you. Is it A-MORE-SHOUS or A-MORE-TEE-AS,0
6fc78de90c05bdc8,"""

""""No one seems to care""""?? Yes they do! I just thought you were looking after it so I didn't have to do anything. )

""""so I'll just let him keep inserting bias and lies"""". Please don't!

 16:37, Oct 18, 2003 (UTC)""",0
cddaf092d0c4815e,Insert non-formatted text here,0
eb431d4b9a70602c,Where does this come from?,0
9f1ab871e0d50caf,"""
I never heard that, and I can't find any reference to that anywhere.— ☠ """,0
88099d7e4bcfa1c1,"Cumbey threats
These threats were received by email.  14:47, Mar 14, 2005 (UTC)",0
617eda1d6765ee14,I need to put references on this,0
1813eb6aa53b1fb3,built solely upon citable references,0
284fbfa5221295ab,"Filing a Wiki Admin complaint ==
 WP:AN 
 WP:ANI

==",0
bc13a27d27894bd4,"Suitcivil133 is a little bitch. he is a bandwagon barcelona fan who needs to be put in his place, fuck that fagget.",1
2877f6bf3289f289,"support it, will undo edits to it",0
7729a637d4e749a8,"""
Works for me. On a side note, modern perceptions of where Asia ends and Europe begins, or how the """"Middle East"""" is defined always gives me a headache. The Scythian """,0
865fb90c4518db49,"""

Ah, okay.  That makes sense to me... I think.  But I understand.  I think it's good to keep yourself as neutral as possible.  ''''''(talk) """,0
b1f95cad3edd873a,You sound sick in the head. The solution is simple - it shouldn't include AKM but should include PK.,1
638f9784db72438b,"(watching) whatever you want to present to your talk page guests goes to User talk:Liz/Editnotice, see for example mine, which includes a nod to the one who told me ;)",0
7c496f66e65006d8,"First off, 3RR is the biggest load of bullshit i've ever heard. Second, Maybe if you douches would READ THE DAMN EDIT SUMMARIES, this wouldn't happen. -",0
afff034536414a32,"""

 Church Notability 

I've started a page on notability guidelines for local churches. You can find it here: Wikipedia:Notability (local churches and other religious congregations)  oi! """,0
9efd0117275cc2ff,"Picture 

I found the cover art (subject to change) and I don't know how to upload pictures.
````",0
2994ccb546aaba53,"Yeah, the video is really of negligible intelligence value. It's pretty much a chest-thumping video of guys with guns, shooting and blowing things up. Nothing you can't get from any Hollywood action movie.",0
fbfa7c92c81730c4,"""

 Please do not vandalize pages, as you did with this edit to Kasha. If you continue to do so, you will be blocked from editing.    """,0
8011b936e2c888bd,"Interesting article 

You might be interested in this:

Wikipedia:Wikipedia Signpost/2014-06-04/Op-ed.",0
419207d1fd87f126,Number 57 - My error on the revert. Apologies ...,0
4cf4e9b08387dd06,"(I am not very familiar with DRV, no excuse, but there you go.)",0
5b66d58b009cc9ba,"""
 – er, no, but I can't really be bothered to argue about it any more. ╟─Tag►Counsellor of State─╢ """,0
ab2feef14d4f9e0d,"""
Board: """"Celebrity Deathmatch"""" (1998)""",0
59ff5a24718d044a,"There seems to be concensus here to keep pages, discussion closed with a consensus to keep. -  .",0
4f52a66989455629,All the admins on this shitty site are neurotic control freaks. Don't let their hideous attitudes prevent you from doing what you think is right,1
3fdb4008fcc6f65f,"There's no need to add Interpol: they are post-punk or indie rock. She Wants Revenge, on the other hand, are better defined as darkwave than gothic rock.",0
7cb8a7447c808959,"NO! It is a lie, that Anton Fick was an official member of Kiss in May 1980. It is not the truth! 141.91.136.40",0
ae7c855c38c7b375,Note: Reference excluded by editor. Perhaps their title is not what is desirable.,0
90da0f9e50a4219c,"""

 T206 Honus Wagner 

I have responded to your comment on the FAC page. Could you please point specific issues? Thanks,   """,0
768a2caea53f9097,"Roger's page will indeed be added to Metapedia without all the vandalism, lies and distortion that have been posted here.",0
ee9fec9076b0a60a,Copyright extends for 70 years after the death of the author in many countries and Wells lived a long time,0
db3a6665b74bb326,"I've also warned this person, in detail, at several IP addresses.  He pops up every two weeks or so.",0
68b5500c76ec5dc9,"Schizophrenia

Why is that not mentioned?  Seems like there is a need here to whitewash the guy.
This entire article sounds like it has been written by someone with a giant boner for baltar.",0
876fdd95433aa790,"""

 Golden Boot Landmark Award 

Is there a section listing the """"Premier League Golden Boot Landmark Award""""?

If not, is it worth adding to this article?""",0
e2c4561efd846757,"''. Note the differences between 17P and C/1983 H1:

 Image:2007-1203 17pholmes fal martinez vcastro IMG 1835.JPG
 http://comet-seki.net/Photo/S/C1983d.jpg",0
069e6f34fbcc0988,"""

Look, she the one that """"personally attacked"""" me, did you NOT just read her post. They gonna try to be smart with it, because they scared to say what they feel. You unfair, !  19:08, 8 June 2006.""",0
93d2a834edff0d59,OK those untrue claims now removed. ntennis,0
